DATE,BAMLC0A3CA
2014-01-01,0.90946360153256704981
2015-01-01,1.1536153846153846
2016-01-01,1.2213740458015267
2017-01-01,0.91392307692307692308
2018-01-01,0.93735632183908045977
2019-01-01,0.97535885167464114833
